"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"CNTN2",-0.167868335983955,0.0537103825093557,-0.745730959381414,0.471277182992899,0.996260879005333,-5.84287596959202,0.00162692314545418,0.326723586211411,"Not significant","Q02246",0.116193017496594,12,"small_vessel_occlusion"
"BBX",0.428489609574321,-0.20252846290047,0.744076903882671,0.472237932662484,0.996260879005333,-5.91163614123249,0.00162692314545418,0.325839131013442,"Not significant","Q8WY36",0.433107371042882,12,"small_vessel_occlusion"
"GLRX5",-0.354929946283787,0.314709044216822,-0.743719344382606,0.472445780768672,0.996260879005333,-5.87064382064521,0.00162692314545418,0.325648025173965,"Not significant","Q86SX6",-0.547119235832776,12,"small_vessel_occlusion"
"C10orf90",0.282165512582734,0.573057408134143,0.74371380842021,0.472448999255748,0.996260879005333,-5.88011188134409,0.00162692314545418,0.325645066598668,"Not significant","Q96M02",0.464733912263598,12,"small_vessel_occlusion"
"DHX37",-0.119623995663694,-0.0171482552153369,-0.743641779911548,0.472490876304328,0.996260879005333,-5.85569244713511,0.00162692314545418,0.325606573205387,"Not significant","Q8IY37",-0.13025345467031,12,"small_vessel_occlusion"
"NGDN",-0.487169527970505,-0.158758863806725,-0.743475848014091,0.472587357219913,0.996260879005333,-5.91208040526702,0.00162692314545418,0.325517900907355,"Not significant","Q8NEJ9",-0.489854156970978,12,"small_vessel_occlusion"
"ANXA2",-0.36615405988089,0.0834362401316563,-0.743374339729192,0.472646385191035,0.996260879005333,-5.90697106490139,0.00162692314545418,0.325463659250463,"Not significant","P07355",-0.312447462975979,12,"small_vessel_occlusion"
"TOMM34",-0.35391383704556,0.190642580389977,-0.743091978799807,0.472810604908784,0.996260879005333,-5.86212308634723,0.00162692314545418,0.325312791006424,"Not significant","Q15785",-0.542221230268478,12,"small_vessel_occlusion"
"ZNF252P-AS1",0.35298992407826,-0.146487632145484,0.742754968116075,0.473006655491043,0.996260879005333,-5.91261280912118,0.00162692314545418,0.325132748431958,"Not significant","Q0IIN9",0.358918905683926,12,"small_vessel_occlusion"
"TXNDC9",0.193647685818333,0.476614510950943,0.742254451134334,0.473297917298566,0.996260879005333,-5.83565010826349,0.00162692314545418,0.324865406598413,"Not significant","O14530",-0.147562127560377,12,"small_vessel_occlusion"
"DCTN1",0.388902436944254,0.156750000392397,0.742038084826493,0.473423860391568,0.996260879005333,-5.91314179950256,0.00162692314545418,0.324749857570311,"Not significant","Q14203",0.3878050205963,12,"small_vessel_occlusion"
"TXLNA",0.352490785920525,0.13757145528992,0.741808762674818,0.473557367781038,0.996260879005333,-5.85141365591777,0.00162692314545418,0.32462740208503,"Not significant","P40222",0.202314133729253,12,"small_vessel_occlusion"
"PNMA1",-0.38944542851817,0.476552882231772,-0.741641677003375,0.473654657022391,0.996260879005333,-5.86592807246997,0.00162692314545418,0.324538188308789,"Not significant","Q8ND90",-0.28559082161103,12,"small_vessel_occlusion"
"STK4",-0.39523576843871,0.646379553402464,-0.741520486679868,0.473725230540418,0.996260879005333,-5.86162049566059,0.00162692314545418,0.324473484191873,"Not significant","Q13043",-0.610556085407734,12,"small_vessel_occlusion"
"APPL2",-0.326102206931301,0.541885238140821,-0.741231339581723,0.473893637980259,0.996260879005333,-5.90142801970869,0.00162692314545418,0.32431912166273,"Not significant","Q8NEU8",-0.432104593941144,12,"small_vessel_occlusion"
"FKBP7",0.27018017677666,0.245061477646232,0.741167176834164,0.473931013260103,0.996260879005333,-5.91091809401381,0.00162692314545418,0.324284870859518,"Not significant","Q9Y680",0.287504765178476,12,"small_vessel_occlusion"
"PGLYRP4",-0.330365568132318,0.32798023459812,-0.740725835889385,0.474188147673538,0.996260879005333,-5.91155802273373,0.00162692314545418,0.324049305406985,"Not significant","Q96LB8",-0.312170958731856,12,"small_vessel_occlusion"
"LMCD1",-0.307290681508928,-0.127676120648781,-0.740368249653363,0.474396548889834,0.996260879005333,-5.88294376833299,0.00162692314545418,0.323858479010475,"Not significant","Q9NZU5",-0.315677353739738,12,"small_vessel_occlusion"
"CASP8",0.444389567779445,-0.0314256399869919,0.740347705142798,0.474408523969317,0.996260879005333,-5.91438731195831,0.00162692314545418,0.323847516356313,"Not significant","Q14790",0.446125229767391,12,"small_vessel_occlusion"
"TDGF1",-1.56109822191817,0.0195133884747823,-0.739910259718214,0.474663549082282,0.996260879005333,-5.91470921490822,0.00162692314545418,0.323614117850302,"Not significant","P13385",-1.54591497012547,12,"small_vessel_occlusion"
"CXCL11",-0.338567400197812,0.00526444303492705,-0.739044743524823,0.475168386678283,0.996260879005333,-5.89631326990073,0.00162692314545418,0.323152461014832,"Not significant","O14625",-0.340992502016681,12,"small_vessel_occlusion"
"SERPINB4",-0.406638931374395,0.105648475388686,-0.738612493154105,0.475420634983182,0.996260879005333,-5.91208332752918,0.00162692314545418,0.322921972240058,"Not significant","P48594",-0.418151634931564,12,"small_vessel_occlusion"
"PRKN",-0.231149538631071,-0.015302587300539,-0.737891826061078,0.475841380659504,0.996260879005333,-5.91546749310762,0.00162692314545418,0.322537793045635,"Not significant","O60260",-0.225167570369584,12,"small_vessel_occlusion"
"ANXA3",-0.455165834284286,-0.0451022237539291,-0.737707595441,0.475948976989582,0.996260879005333,-5.91167115625337,0.00162692314545418,0.322439602320652,"Not significant","P12429",-0.420616042613983,12,"small_vessel_occlusion"
"LRRC36",0.82825753826589,0.480842569377273,0.736759871557175,0.476502716898531,0.996260879005333,-5.91385457163859,0.00162692314545418,0.321934618780794,"Not significant","Q1X8D7",0.870304226077029,12,"small_vessel_occlusion"
"NLRP9",-0.11144295840638,0.16695490917967,-0.736647876299521,0.476568180494782,0.996260879005333,-5.90998536889877,0.00162692314545418,0.321874957996397,"Not significant","Q7RTR0",-0.10326385746843,12,"small_vessel_occlusion"
"MIA3",0.178244377718976,0.133606238135447,0.736363465765587,0.476734449689217,0.996260879005333,-5.91731285267614,0.00162692314545418,0.321723464038237,"Not significant","Q5JRA6",0.181113009314452,12,"small_vessel_occlusion"
"HEPACAM2",-0.21362307065486,0.281278802392383,-0.736096399353954,0.476890612286599,0.996260879005333,-5.91750844399454,0.00162692314545418,0.321581226679691,"Not significant","A8MVW5",-0.204344371067626,12,"small_vessel_occlusion"
"INHBC",-0.180065348510168,-0.00875098040948311,-0.735441054549907,0.477273949353904,0.996260879005333,-5.91798812700941,0.00162692314545418,0.321232269720506,"Not significant","P55103",-0.17766422980598,12,"small_vessel_occlusion"
"TIMP2",-0.230965276595769,-0.164080479492744,-0.734642425331141,0.477741358779815,0.996260879005333,-5.90357610706624,0.00162692314545418,0.320807159570036,"Not significant","P16035",-0.180409030829157,12,"small_vessel_occlusion"
"HTR2A",-0.308073827812832,-0.198557767163341,-0.734254586846004,0.477968449785781,0.996260879005333,-5.87330427041389,0.00162692314545418,0.320600769781518,"Not significant","P28223",-0.56560772468469,12,"small_vessel_occlusion"
"ABCF3",0.143545786981757,-0.146124891936779,0.734233652418412,0.477980709430352,0.996260879005333,-5.8755887156266,0.00162692314545418,0.320589630494588,"Not significant","Q9NUQ8",0.125859758683613,12,"small_vessel_occlusion"
"C16orf82",0.139075919160482,0.0423233807086945,0.734132535097002,0.47803992863533,0.996260879005333,-5.8503999055619,0.00162692314545418,0.320535827108022,"Not significant","Q7Z2V1",0.186484776224409,12,"small_vessel_occlusion"
"CDCA2",-0.40922255819214,0.53297538186113,-0.733987568597005,0.478124836016798,0.996260879005333,-5.85297271151839,0.00162692314545418,0.320458696452921,"Not significant","Q69YH5",-1.16248853504658,12,"small_vessel_occlusion"
"PXN",0.366712082036415,0.0488122345414013,0.733412724225908,0.478461616811495,0.996260879005333,-5.90746785590743,0.00162692314545418,0.320152896498597,"Not significant","P49023",0.472272144284631,12,"small_vessel_occlusion"
"ATP6V1F",0.371097663707835,0.383589837700129,0.73338724661118,0.478476546653436,0.996260879005333,-5.91293266685197,0.00162692314545418,0.320139345052497,"Not significant","Q16864",0.349814620614052,12,"small_vessel_occlusion"
"MYO1E",-0.486810591082852,0.279304066672921,-0.733165401170089,0.478606559987579,0.996260879005333,-5.87805459399744,0.00162692314545418,0.320021353054629,"Not significant","Q12965",-0.543581270532949,12,"small_vessel_occlusion"
"NAF1",0.418613221133403,0.0491608154649536,0.733052231677779,0.478672891852229,0.996260879005333,-5.90009978998074,0.00162692314545418,0.319961166736448,"Not significant","Q96HR8",0.783716606987374,12,"small_vessel_occlusion"
"DNPH1",0.546381119587142,0.290861005584399,0.733022138902506,0.478690531048358,0.996260879005333,-5.91975532225084,0.00162692314545418,0.319945163188868,"Not significant","O43598",0.5649274289608,12,"small_vessel_occlusion"
"KLK14",-0.145471817936186,0.164286383815731,-0.732825428848048,0.478805844676187,0.996260879005333,-5.8440495177037,0.00162692314545418,0.319840556897364,"Not significant","Q9P0G3",-0.0235030381541167,12,"small_vessel_occlusion"
"ERP44",-0.168302623776257,0.0144611674671372,-0.732788928509614,0.47882724348276,0.996260879005333,-5.91992542140726,0.00162692314545418,0.319821147827794,"Not significant","Q9BS26",-0.167533175753696,12,"small_vessel_occlusion"
"SUSD2",-0.211987372662659,0.0105097346628706,-0.732671147658155,0.478896298124124,0.996260879005333,-5.9046155847608,0.00162692314545418,0.319758520047556,"Not significant","Q9UGT4",-0.120639728967633,12,"small_vessel_occlusion"
"TRIM5",-0.261406621321211,0.238608860721191,-0.732489185330917,0.479002994396459,0.996260879005333,-5.88837231002533,0.00162692314545418,0.319661771667287,"Not significant","Q9C035",-0.243355664610863,12,"small_vessel_occlusion"
"RRAS",-1.23250281865966,0.947527143017699,-0.732136737244014,0.479209699544667,0.996260879005333,-5.92040085732904,0.00162692314545418,0.31947440010102,"Not significant","P10301",-1.22385431650494,12,"small_vessel_occlusion"
"PLEKHG4B",0.19793113122882,-0.0302038174122572,0.731811306704101,0.479400608586255,0.996260879005333,-5.89259280739542,0.00162692314545418,0.319301418976782,"Not significant","Q96PX9",0.0742647126317024,12,"small_vessel_occlusion"
"CHRM3",-0.356625718076352,0.222735546218852,-0.731516462919232,0.479573615181643,0.996260879005333,-5.88570473562575,0.00162692314545418,0.319144718601187,"Not significant","P20309",-0.673014845273324,12,"small_vessel_occlusion"
"CRELD1",-0.170894102409353,-0.0617763238648574,-0.731511111080967,0.479576755858483,0.996260879005333,-5.88977339001925,0.00162692314545418,0.319141874461911,"Not significant","Q96HD1",-0.0843726809535708,12,"small_vessel_occlusion"
"COL1A1",-0.11538417955758,-0.276106739416718,-0.730764237948489,0.480015176832693,0.996260879005333,-5.85691424853712,0.00162692314545418,0.318745031144222,"Not significant","P02452",-0.218696579549994,12,"small_vessel_occlusion"
"EPO",-0.269772909188404,-0.665217752257983,-0.730296637136912,0.48028978925154,0.996260879005333,-5.91984787839058,0.00162692314545418,0.318496646171468,"Not significant","P01588",-0.280128102643149,12,"small_vessel_occlusion"
"HBQ1",0.509148646821238,0.396244368205468,0.72946104694125,0.48078075721163,0.996260879005333,-5.92027291568509,0.00162692314545418,0.318052922877289,"Not significant","P09105",0.557077575155667,12,"small_vessel_occlusion"
"DOK2",-0.584242136543192,0.585148929967545,-0.729222377962239,0.48092104918192,0.996260879005333,-5.89880246375615,0.00162692314545418,0.317926214102117,"Not significant","O60496",-0.82742653434564,12,"small_vessel_occlusion"
"CLEC4G",0.107844765052819,0.0935949511670818,0.729135266957181,0.480972260213425,0.996260879005333,-5.86713485821975,0.00162692314545418,0.317879970577604,"Not significant","Q6UXB4",-0.00590164536344152,12,"small_vessel_occlusion"
"PRKAR1B",0.25717519496769,0.0884000267833471,0.728717023628359,0.481218185245149,0.996260879005333,-5.91602952481786,0.00162692314545418,0.317657969024648,"Not significant","P31321",0.279428506110396,12,"small_vessel_occlusion"
"NME1",0.237806506001522,-0.152239720337093,0.72826368089726,0.481484836622131,0.996260879005333,-5.92321635689229,0.00162692314545418,0.317417385538472,"Not significant","P15531",0.236677819809743,12,"small_vessel_occlusion"
"ITGB3BP",-1.26888192411172,2.39696785310904,-0.72821000906498,0.481516411887886,0.996260879005333,-5.91944505848503,0.00162692314545418,0.317388905900034,"Not significant","Q13352",-1.14574819803238,12,"small_vessel_occlusion"
"ATP2B4",0.319705480647804,0.0797311353186766,0.727898202329615,0.481699873919662,0.996260879005333,-5.92102622730291,0.00162692314545418,0.317223467357981,"Not significant","P23634",0.298839459674699,12,"small_vessel_occlusion"
"APBB1",-0.228946300073367,0.196559098238746,-0.72737348768842,0.482008705304491,0.996260879005333,-5.89995290647057,0.00162692314545418,0.316945118127202,"Not significant","O00213",-0.0469604043023927,12,"small_vessel_occlusion"
"TBC1D13",0.310643190559438,0.0811024581392606,0.727351362639861,0.482021730143177,0.996260879005333,-5.85434831633085,0.00162692314545418,0.316933382780761,"Not significant","Q9NVG8",-0.176972665957042,12,"small_vessel_occlusion"
"EPAS1",-0.507548990479601,-0.701267342704038,-0.727094572140353,0.482172916603783,0.996260879005333,-5.90270822117649,0.00162692314545418,0.3167971873635,"Not significant","Q99814",-1.02049177022917,12,"small_vessel_occlusion"
"MMP13",0.364693506961653,-0.41726376550893,0.726610488847779,0.482458002499888,0.996260879005333,-5.91889988520589,0.00162692314545418,0.316540485587308,"Not significant","P45452",0.314173834877355,12,"small_vessel_occlusion"
"BRIP1",-0.444785296889158,-0.96831195615232,-0.725525247592185,0.483097500968752,0.996260879005333,-5.86480624430249,0.00162692314545418,0.315965209084146,"Not significant","Q9BX63",-0.454025898022311,12,"small_vessel_occlusion"
"STK26",0.410201476644004,0.182735199419161,0.725162122929046,0.483311595942444,0.996260879005333,-5.87118738823539,0.00162692314545418,0.315772784845806,"Not significant","Q9P289",1.15473590525133,12,"small_vessel_occlusion"
"PILRA",0.159833829074996,0.0388155070831999,0.724617511704979,0.483632803719724,0.996260879005333,-5.8462284208769,0.00162692314545418,0.315484249599318,"Not significant","Q9UKJ1",0.353299179367189,12,"small_vessel_occlusion"
"ZPR1",0.333176360408245,-0.501023296266794,0.724358939657959,0.483785353848345,0.996260879005333,-5.90893459853753,0.00162692314545418,0.315347283636658,"Not significant","O75312",0.23208929172584,12,"small_vessel_occlusion"
"SLITRK2",-0.206832012777129,0.0733675395604223,-0.724141850860449,0.48391345300958,0.996260879005333,-5.91330070029552,0.00162692314545418,0.31523230414347,"Not significant","Q9H156",-0.168213885889522,12,"small_vessel_occlusion"
"CHIT1",0.549355592784459,0.0910784360021353,0.723895579854059,0.484058797304812,0.996260879005333,-5.92073959630479,0.00162692314545418,0.315101882582626,"Not significant","Q13231",0.578961249973093,12,"small_vessel_occlusion"
"GPR158",-0.253087277508616,-0.0674276027518014,-0.723732811649976,0.484154874695785,0.996260879005333,-5.92228938577949,0.00162692314545418,0.315015691110478,"Not significant","Q5T848",-0.263871171378664,12,"small_vessel_occlusion"
"SLIT2",0.154696871275118,-0.0430130624833206,0.723493963184545,0.484295881405024,0.996260879005333,-5.84222221528952,0.00162692314545418,0.314889224306087,"Not significant","O94813",0.0693463284522295,12,"small_vessel_occlusion"
"MRPL28",-0.105504176278223,0.149906785227358,-0.722903899937421,0.484644340190144,0.996260879005333,-5.89435083889854,0.00162692314545418,0.314576854707427,"Not significant","Q13084",-0.139303663053683,12,"small_vessel_occlusion"
"ADA",0.165744571471269,0.174732300957354,0.722226072806923,0.485044818475813,0.996260879005333,-5.8969171811818,0.00162692314545418,0.314218130433938,"Not significant","P00813",0.0800883068703115,12,"small_vessel_occlusion"
"WFIKKN1",-0.153064619110116,0.0174723883343783,-0.721781272999306,0.485307728967123,0.996260879005333,-5.72935536845339,0.00162692314545418,0.313982792094887,"Not significant","Q96NZ8",-0.201627863326576,12,"small_vessel_occlusion"
"MYH9",0.384518084453846,-0.120821136360367,0.721460745930417,0.485497239313087,0.996260879005333,-5.92812897147954,0.00162692314545418,0.313813235281211,"Not significant","P35579",0.367279102759702,12,"small_vessel_occlusion"
"REM2",0.234466028441673,0.291729377582669,0.721148333211454,0.485681995995938,0.996260879005333,-5.89757987804229,0.00162692314545418,0.313647995321566,"Not significant","Q8IYK8",0.0985097389136042,12,"small_vessel_occlusion"
"CLXN",1.33484493366211,-2.49948667486509,0.720896776251463,0.485830794902769,0.996260879005333,-5.92853435574499,0.00162692314545418,0.31351496043976,"Not significant","Q9HAE3",1.30670893873487,12,"small_vessel_occlusion"
"CYP26C1",0.206521224404021,-0.200801009001831,0.720804132571407,0.485885601811309,0.996260879005333,-5.92729335026106,0.00162692314545418,0.313465970141655,"Not significant","Q6V0L0",0.214947570966823,12,"small_vessel_occlusion"
"PHACTR2",-0.437184591551002,0.52880989232411,-0.720214945342447,0.486234247205151,0.996260879005333,-5.91536142976502,0.00162692314545418,0.313154455512401,"Not significant","O75167",-0.519218033658607,12,"small_vessel_occlusion"
